"","X.7","compound","CAS","Ka","Fa","method.KaFa","method.phys.chem.Fup","Fup","Fut","method.Fup","reference.Fup","original.reference.Fup","ionization","pKa1","pKa2","logP","logD","method.phys.chem","quat.nitrogen","frac.unionized","frac.ionized.acid","frac.ionized.base","type","Kpad","Kpbo","Kpbr","Kpgu","Kphe","Kpki","Kpli","Kplu","Kpmu","Kpsk","Kpsp","method.partition","Clint","unit.Clint","method.Clint","reference.Clint","original.reference.Clint","conc.enzymes.Clint","unit.conc.enzymes.Clint","X","X.1","X.2","X.3","X.4","X.5","X.6","scaling.factor","Fuinc","method.Fuinc","SMILES","dose","dose.units","Cmax","Cmax.units","Cmax.dose","reference","original.reference","link","note","rownr","time","Aad","Abo","Abr","Agu","Ahe","Aki","Ali","Alu","Amu","Ask","Asp","Ate","Ave","Aar","Are","D","AliClearance","AkiClearance","ERROR","MASSBBAL","Calculated","Cplasmavenous","Cadipose","Cbone","Cbrain","Cgut","Cheart","Ckidney","Cliver","Clung","Cmuscle","Cskin","Cspleen","Cgonads","Cvenous","Carterial"
"11",132,"Bosentan","147536-97-8",0.634343649481994,0.841369835225474,"in silico",NA,0.02,0.0392156862745098,"in vitro","httk","Ito 2004","zwitterionic",6.14,3.24,4.06953122,2.786720941,"ADMET","no",0.0520912615983965,0.947908550672625,6.91783111219646e-05,6,23.6714304462141,9.87052957640613,8.34383645837322,7.24053726663068,12.540445079507,5.57154880200427,6.05036511677238,0.969974398641303,2.20033396691554,5.34731051553621,2.8378382196754,"Berezhkovskiy",1.892523364,"ul/min/10^6 cells","hep","httk","Wood 2017",1,"10^6 cell/ml",NA,NA,NA,NA,NA,NA,NA,117.5,0.793,"in silico","COC1=CC=CC=C1OC1=C(NS(=O)(=O)C2=CC=C(C=C2)C(C)(C)C)N=C(N=C1OCCO)C1=NC=CC=N1",4.286,"mg/kg bw",4.62,"mg/L",1.078,"Weber1996","Weber1996","https://ascpt.onlinelibrary.wiley.com/doi/pdf/10.1016/S0009-9236%2896%2990127-7","1200 and 2400 mg doses omitted omitted from the dataset due to saturation",12,6.4,0.0651790840221896,0.0264139638785035,0.00176240611013009,0.0078853018630487,0.0022414355205527,0.00207744066160633,0.00894335179239282,0.000204893262970197,0.0436119462769676,0.0357392068399747,0.000276670567317936,0.00107250752362067,0.00174269484170593,0.000873378635333795,0.00408655907427379,0.00362892927497362,0.00316845947200906,0.00143422918879646,4.35448934329954e-13,1,0.210342458806368,0.16248902952969,3.72451908698226,1.60327550097138,1.35569700779238,1.21312336354595,2.03766865504791,0.903235070263621,0.993705754710314,0.157610202284767,0.357474969483341,0.863265865699873,0.46111761219656,0.357502507873555,0.16248902952969,0.162489048434194
"12",138,"Bosentan","147536-97-8",0.634343649481994,0.841369835225474,"in silico",NA,0.02,0.0392156862745098,"in vitro","httk","Ito 2004","zwitterionic",6.14,3.24,4.06953122,2.786720941,"ADMET","no",0.0520912615983965,0.947908550672625,6.91783111219646e-05,6,23.6714304462141,9.87052957640613,8.34383645837322,7.24053726663068,12.540445079507,5.57154880200427,6.05036511677238,0.969974398641303,2.20033396691554,5.34731051553621,2.8378382196754,"Berezhkovskiy",65.76279075,"ul/min/mg microsomes","in silico","CYP_HLM_CLint","this work",0.001,"NA, 0.001 added so that it does not influence the calculations",NA,NA,NA,NA,NA,NA,NA,40,1,"in silico","COC1=CC=CC=C1OC1=C(NS(=O)(=O)C2=CC=C(C=C2)C(C)(C)C)N=C(N=C1OCCO)C1=NC=CC=N1",1.786,"mg/kg bw",1.4,"mg/L",0.784,"Dingemanse2002a","Dingemanse2002a","https://accp1.onlinelibrary.wiley.com/doi/epdf/10.1177/00912700222011300","Average of fed (tablet), fasted (tabled) and fasted (suspension) ",6,4,0.0529079707768497,0.0236419594865611,0.00158066455837356,0.00795217673085415,0.00201107218619546,0.0018640839230621,0.00828049039529399,0.000183851502284065,0.0390903363055992,0.0309235246992397,0.000248253109455216,0.000961813241056313,0.00156372670489553,0.000783685924171817,0.00366672486524517,0.016632559061983,0.0172862664819509,0.000763298853295728,8.04920757397794e-13,1,0.210342458806367,0.145802023766483,3.02331261581999,1.43502030267442,1.21589581413351,1.22341180474679,1.82824744199587,0.810471270896563,0.920054488365999,0.141424232526204,0.320412592668846,0.746945041044438,0.41375518242536,0.320604413685438,0.145802023766483,0.145802032404059
"13",231,"Bosentan","147536-97-8",0.634343649481994,0.841369835225474,"in silico",NA,0.02,0.0392156862745098,"in vitro","httk","Ito 2004","zwitterionic",6.14,3.24,4.06953122,2.786720941,"ADMET","no",0.0520912615983965,0.947908550672625,6.91783111219646e-05,6,1.32333189745145,0.950559386799026,0.778432442718952,0.705829535330178,1.18232241792805,0.556068655699603,0.532758768227281,0.141779646395309,0.222818354983775,0.731186298679125,0.251942347519933,"RodgersRowland",1.892523364,"ul/min/10^6 cells","hep","httk","Wood 2017",1,"10^6 cell/ml",NA,NA,NA,NA,NA,NA,NA,117.5,0.793,"in silico","COC1=CC=CC=C1OC1=C(NS(=O)(=O)C2=CC=C(C=C2)C(C)(C)C)N=C(N=C1OCCO)C1=NC=CC=N1",0.893,"mg/kg bw",0.617,"mg/L",0.691,"Giersbergen2002","Giersbergen2002","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1874330/","Multiple doses given (ones a day). ",2,4.8,0.0317132071312922,0.0214477135573019,0.00138593712302412,0.00634383458558074,0.0017811773215918,0.00174756854396241,0.00657624056370058,0.000252425886855097,0.0372296789591244,0.0414459454794604,0.000207028518171231,0.000915485345838595,0.0146883813222283,0.00736131581402304,0.00348799172018543,0.0100130362402268,0.015635987055759,0.00810950363802919,6.30741183665812e-12,1.00000000000001,0.210342458806355,1.36954604403061,1.81218326464527,1.30183390332636,1.06610547924933,0.975974551627807,1.619252110538,0.759812410418441,0.730693395966731,0.194173759119305,0.305161302943642,1.00110979418986,0.345047530285385,0.305161781946198,1.36954604403061,1.36954712819033
"14",262,"Bosentan","147536-97-8",0.634343649481994,0.841369835225474,"in silico",NA,0.02,0.0392156862745098,"in vitro","httk","Ito 2004","zwitterionic",5.8,-0.17,4.94,3.98,"ChemAxon","no",0.0245033675341756,0.975496632449664,2.69153471732508e-08,6,5.74704544175409,3.2144926683762,2.65191701915111,2.29536030051606,3.95816191978501,1.79838556001087,1.76080126095601,0.275031759299586,0.6998340069456,2.27421803779753,0.768059512650843,"RodgersRowland",1.892523364,"ul/min/10^6 cells","hep","httk","Wood 2017",1,"10^6 cell/ml",NA,NA,NA,NA,NA,NA,NA,117.5,0.456,"in silico","COC1=CC=CC=C1OC1=C(NS(=O)(=O)C2=CC=C(C=C2)C(C)(C)C)N=C(N=C1OCCO)C1=NC=CC=N1",4.286,"mg/kg bw",4.62,"mg/L",1.078,"Weber1996","Weber1996","https://ascpt.onlinelibrary.wiley.com/doi/pdf/10.1016/S0009-9236%2896%2990127-7","1200 and 2400 mg doses omitted omitted from the dataset due to saturation",7,5.7,0.0471742205776097,0.0248781665745196,0.0016196566755611,0.00712218379331958,0.00204556143256198,0.00193882056642994,0.00746210679497566,0.000167977850526582,0.0401109385934367,0.0441475620411274,0.000216507412755863,0.000986356899925017,0.00503875349079941,0.00252525024984937,0.00375809673727736,0.00565748051821192,0.0120419914553622,0.00345082714210352,7.40263188360922e-12,1.00000000000002,0.210342458806353,0.469813845295982,2.69566974729198,1.51005563426523,1.24588975043161,1.09572058358763,1.85960130232907,0.842965463665191,0.829122977219518,0.129213731174294,0.328778185192104,1.06636623287747,0.360845687926439,0.328785633308339,0.469813845295982,0.469813999971975
"15",297,"Bosentan","147536-97-8",0.634343649481994,0.841369835225474,"in silico","ADMET",0.0132406099630016,0.0261351742770853,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",6.14,3.24,4.06953122,2.786720941,"ADMET","no",0.0520912615983965,0.947908550672625,6.91783111219646e-05,6,0.584782591498955,0.0815947244054722,0.300550016150515,0.0924931158320315,0.105023954202783,0.11666806247745,0.0937980263703952,0.0591600334953534,0.0807568745166762,0.294250655646056,0.0851378408187528,"Schmitt",65.76279075,"ul/min/mg microsomes","in silico","CYP_HLM_CLint","this work",0.001,"NA, 0.001 added so that it does not influence the calculations",NA,NA,NA,NA,NA,NA,NA,40,1,"in silico","COC1=CC=CC=C1OC1=C(NS(=O)(=O)C2=CC=C(C=C2)C(C)(C)C)N=C(N=C1OCCO)C1=NC=CC=N1",0.043,"mg/kg bw",0.034,"mg/L",0.793,"Weber1996","Weber1996","https://ascpt.onlinelibrary.wiley.com/doi/pdf/10.1016/S0009-9236%2896%2990127-7","1200 and 2400 mg doses omitted omitted from the dataset due to saturation",10,2,0.0187501768566635,0.00246456682528661,0.000716304503823959,0.00114882328354647,0.000211808819387807,0.000491227050120318,0.00155018395730237,0.00014100744034697,0.0180617825389707,0.0223101993468519,9.36559283335168e-05,0.000444155171842584,0.0196638083114209,0.00985471400748851,0.00169232235722648,0.0591484129116584,0.0507966749969328,0.00280263449916677,-9.23679557669599e-13,0.999999999999998,0.21034245880637,1.8334553204122,1.07143867752363,0.149594344478702,0.551003464479969,0.176742043622534,0.192553472170734,0.213576978313182,0.172242661922486,0.108467261805361,0.148047397860415,0.538893704030239,0.156093213889195,0.148051723947528,1.8334553204122,1.83343516418391
"16",313,"Bosentan","147536-97-8",0.634343649481994,0.841369835225474,"in silico","ChemAxon",0.00617024358399359,0.012264810300919,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",5.8,-0.17,4.94,3.98,"ChemAxon","no",0.0245033675341756,0.975496632449664,2.69153471732508e-08,6,0.341754241599051,0.0495222695478338,0.240790239824236,0.069699928471167,0.0677197757230778,0.0897813472733438,0.0704453631194158,0.0444753249863523,0.0602134155018869,0.236693495445323,0.0649549510612627,"Schmitt",1.892523364,"ul/min/10^6 cells","hep","httk","Wood 2017",1,"10^6 cell/ml",NA,NA,NA,NA,NA,NA,NA,117.5,0.456,"in silico","COC1=CC=CC=C1OC1=C(NS(=O)(=O)C2=CC=C(C=C2)C(C)(C)C)N=C(N=C1OCCO)C1=NC=CC=N1",1.429,"mg/kg bw",1.56,"mg/L",1.092,"Weber1996","Weber1996","https://ascpt.onlinelibrary.wiley.com/doi/pdf/10.1016/S0009-9236%2896%2990127-7","1200 and 2400 mg doses omitted omitted from the dataset due to saturation",5,4.4,0.0237240019291011,0.00323636175193903,0.00124169443403946,0.00180477187090755,0.000295487156151138,0.000818533004702636,0.00251591644148294,0.000229346468790147,0.0291397842579375,0.0388702596358809,0.000154594525942697,0.000716550975887962,0.0425428782843741,0.0213210538351191,0.00273004897799605,0.012905135064915,0.0215533618772866,0.00654267831392016,-2.66547529498942e-12,0.999999999999994,0.210342458806374,3.96670193793698,1.35565725309149,0.196440774017544,0.95514956464574,0.277657210908854,0.268624687410126,0.355883915088103,0.279546271275882,0.176420360607806,0.238850690638832,0.938895160286978,0.257657543237829,0.238850325295987,3.96670193793698,3.96670769025472
"17",341,"Bosentan","147536-97-8",0.634343649481994,0.841369835225474,"in silico",NA,0.02,0.0392156862745098,"in vitro","httk","Ito 2004","zwitterionic",6.14,3.24,4.06953122,2.786720941,"ADMET","no",0.0520912615983965,0.947908550672625,6.91783111219646e-05,6,0.88331669482451,0.123249192648183,0.453982130718063,0.139711261173746,0.158639148039632,0.176227625167507,0.141682334322204,0.0893614926512673,0.121983616679799,0.444466918772297,0.128601085685107,"Schmitt",1.892523364,"ul/min/10^6 cells","hep","httk","Wood 2017",1,"10^6 cell/ml",NA,NA,NA,NA,NA,NA,NA,117.5,0.793,"in silico","COC1=CC=CC=C1OC1=C(NS(=O)(=O)C2=CC=C(C=C2)C(C)(C)C)N=C(N=C1OCCO)C1=NC=CC=N1",8.571,"mg/kg bw",9.49,"mg/L",1.107,"Weber1996","Weber1996","https://ascpt.onlinelibrary.wiley.com/doi/pdf/10.1016/S0009-9236%2896%2990127-7","1200 and 2400 mg doses omitted omitted from the dataset due to saturation",3,4,0.0347125414384949,0.00456032359513379,0.00132546169883918,0.00205932222816483,0.000391912869950623,0.000908215228295243,0.00286801326857369,0.00026090371752003,0.0334229449101793,0.0413163021014845,0.000173293522612355,0.000821878272687798,0.0240870603679066,0.0120716034643424,0.00313136771218886,0.0166325683249809,0.0207524444285817,0.0108463016564388,-3.28566014085329e-12,0.999999999999993,0.210342458806375,2.24587975458337,1.98357379648542,0.276802646138621,1.01958592218398,0.31681880433305,0.356284427227839,0.394876186215323,0.318668140952632,0.2006951673231,0.273958564837535,0.997978311630059,0.288822537687258,0.273959424229266,2.24587975458337,2.24587971429627
"18",363,"Bosentan","147536-97-8",0.634343649481994,0.841369835225474,"in silico",NA,0.02,0.0392156862745098,"in vitro","httk","Ito 2004","zwitterionic",5.8,-0.17,4.94,3.98,"ChemAxon","no",0.0245033675341756,0.975496632449664,2.69153471732508e-08,6,1.1077495951233,0.160519658174601,0.780488603234001,0.225922777674378,0.219504383583013,0.291013947994689,0.228339002052237,0.144160678199891,0.195173544390008,0.767209567088523,0.210542582888508,"Schmitt",1.892523364,"ul/min/10^6 cells","hep","httk","Wood 2017",1,"10^6 cell/ml",NA,NA,NA,NA,NA,NA,NA,117.5,0.456,"in silico","COC1=CC=CC=C1OC1=C(NS(=O)(=O)C2=CC=C(C=C2)C(C)(C)C)N=C(N=C1OCCO)C1=NC=CC=N1",0.143,"mg/kg bw",0.12,"mg/L",0.84,"Weber1996","Weber1996","https://ascpt.onlinelibrary.wiley.com/doi/pdf/10.1016/S0009-9236%2896%2990127-7","1200 and 2400 mg doses omitted omitted from the dataset due to saturation",4,3.9,0.0303900401120543,0.00414686863852504,0.00159099598282015,0.00233683870413963,0.000378620974528947,0.00104715513258883,0.00322794047708126,0.000293873151251145,0.0373365092590042,0.0497611873254859,0.000198088591673114,0.000918122955996931,0.0168177176219877,0.00842845114083127,0.0034981171921368,0.0177218270453823,0.0248465801102308,0.00740352439067783,-1.31426405634132e-11,0.999999999999972,0.210342458806396,1.56808555915969,1.73657372068882,0.251706745889229,1.22384306370781,0.359513646790712,0.344200885935406,0.455284840256013,0.358660053009029,0.226056270193188,0.306036961139379,1.20196104650932,0.330147652788523,0.30604098533231,1.56808555915969,1.56808393317791
"19",373,"Bosentan","147536-97-8",0.634343649481994,0.841369835225474,"in silico",NA,0.02,0.0392156862745098,"in vitro","httk","Ito 2004","zwitterionic",5.8,-0.17,4.94,3.98,"ChemAxon","no",0.0245033675341756,0.975496632449664,2.69153471732508e-08,6,1.1077495951233,0.160519658174601,0.780488603234001,0.225922777674378,0.219504383583013,0.291013947994689,0.228339002052237,0.144160678199891,0.195173544390008,0.767209567088523,0.210542582888508,"Schmitt",65.76279075,"ul/min/mg microsomes","in silico","CYP_HLM_CLint","this work",0.001,"NA, 0.001 added so that it does not influence the calculations",NA,NA,NA,NA,NA,NA,NA,40,1,"in silico","COC1=CC=CC=C1OC1=C(NS(=O)(=O)C2=CC=C(C=C2)C(C)(C)C)N=C(N=C1OCCO)C1=NC=CC=N1",1.786,"mg/kg bw",1.8,"mg/L",1.008,"Dingemanse2002b","Dingemanse2002b","https://www.ncbi.nlm.nih.gov/pubmed/12139208     abstract and in       https://link.springer.com/article/10.2165%2F00003088-200443150-00003","Only results of the healthy subjects included",1,2.2,0.0200717389272433,0.00274224030297505,0.00105198101465858,0.00162308056414772,0.000250383906378927,0.000692490530026667,0.00213788712104933,0.000194343537782267,0.0246853117985703,0.0327827387768822,0.000130995675812157,0.00060706712008804,0.0111218590001427,0.00557383403256516,0.0023132550710908,0.0521008387143172,0.0495843230461512,0.00267808966644634,1.93312935997995e-11,1.00000000000004,0.210342458806328,1.03700317017648,1.14695651012819,0.166448576811839,0.809216165121984,0.249704702176572,0.227621733071752,0.301082839142029,0.237543013449925,0.149495029063283,0.202338621299756,0.791853593644497,0.218326126353596,0.202355706696013,1.03700317017648,1.03699237815166
"20",382,"Bosentan","147536-97-8",0.634343649481994,0.841369835225474,"in silico",NA,0.02,0.0392156862745098,"in vitro","httk","Ito 2004","zwitterionic",5.8,-0.17,4.94,3.98,"ChemAxon","no",0.0245033675341756,0.975496632449664,2.69153471732508e-08,6,1.1077495951233,0.160519658174601,0.780488603234001,0.225922777674378,0.219504383583013,0.291013947994689,0.228339002052237,0.144160678199891,0.195173544390008,0.767209567088523,0.210542582888508,"Schmitt",65.76279075,"ul/min/mg microsomes","in silico","CYP_HLM_CLint","this work",0.001,"NA, 0.001 added so that it does not influence the calculations",NA,NA,NA,NA,NA,NA,NA,40,1,"in silico","COC1=CC=CC=C1OC1=C(NS(=O)(=O)C2=CC=C(C=C2)C(C)(C)C)N=C(N=C1OCCO)C1=NC=CC=N1",2.857,"mg/kg bw",3.229,"mg/L",1.13,"Weber1999","Weber1999","https://accp1.onlinelibrary.wiley.com/doi/epdf/10.1177/00912709922008344","Multiple doses given (ones a day). 1000 mg dose omitted from the dataset due to saturation",11,2.2,0.0200717389272433,0.00274224030297505,0.00105198101465858,0.00162308056414772,0.000250383906378927,0.000692490530026667,0.00213788712104933,0.000194343537782267,0.0246853117985703,0.0327827387768822,0.000130995675812157,0.00060706712008804,0.0111218590001427,0.00557383403256516,0.0023132550710908,0.0521008387143172,0.0495843230461512,0.00267808966644634,1.93312935997995e-11,1.00000000000004,0.210342458806328,1.03700317017648,1.14695651012819,0.166448576811839,0.809216165121984,0.249704702176572,0.227621733071752,0.301082839142029,0.237543013449925,0.149495029063283,0.202338621299756,0.791853593644497,0.218326126353596,0.202355706696013,1.03700317017648,1.03699237815166
"21",393,"Bufuralol","54340-62-4",1.97768034076316,0.990260284194867,"in silico","ADMET",0.274981441572269,0.431349716327118,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.09,NA,3.255604529,1.591141133,"ADMET","no",0.0200088511406639,0,0.979991148859336,3,0.56012559165514,13.4979553097295,11.3488519601944,9.83374700141512,17.1165494959841,7.53953147343862,8.20180849425831,1.20914050146818,2.90584413635459,7.24421582303259,3.77690667101887,"Berezhkovskiy",15.8,"ul/min/10^6 cells","hep","httk","Sternbeck 2012",0.5,"10^6 cell/ml",NA,NA,NA,NA,NA,NA,NA,117.5,0.817,"in silico","CCC1=CC=CC2=C1OC(=C2)C(CNC(C)(C)C)O",0.429,"mg/kg bw",0.138,"mg/L",0.322,"Pringle1986","Pringle1986","https://bpspubs.onlinelibrary.wiley.com/doi/pdf/10.1111/j.1365-2125.1986.tb02931.x","",2,0.8,0.00139973861481818,0.0222647446335579,0.00191259616620022,0.0266349413356444,0.00265982829467773,0.00239840991471601,0.0153644552228376,0.000224355155515102,0.0417094333877648,0.0159247078594348,0.00032348071628259,0.00111535522540962,0.00153075631595267,0.000767217386624601,0.00472885638946227,0.0508830176979055,0.0559021593949205,0.00182101733699309,-3.69977069639001e-13,0.999999999999999,0.247565071048718,0.142727861627289,0.0799850637038961,1.35142607790943,1.47122782015402,4.09768328240684,2.4180257224343,1.04278691944175,1.7071616914264,0.172580888857771,0.341880601539056,0.384654779213402,0.53913452713765,0.371785075136541,0.142727861627289,0.142738118441786
"22",398,"Bufuralol","54340-62-4",1.97768034076316,0.990260284194867,"in silico","ADMET",0.274981441572269,0.431349716327118,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.09,NA,3.255604529,1.591141133,"ADMET","no",0.0200088511406639,0,0.979991148859336,3,0.56012559165514,13.4979553097295,11.3488519601944,9.83374700141512,17.1165494959841,7.53953147343862,8.20180849425831,1.20914050146818,2.90584413635459,7.24421582303259,3.77690667101887,"Berezhkovskiy",15.8,"ul/min/10^6 cells","hep","httk","Sternbeck 2012",0.5,"10^6 cell/ml",NA,NA,NA,NA,NA,NA,NA,117.5,0.817,"in silico","CCC1=CC=CC2=C1OC(=C2)C(CNC(C)(C)C)O",0.857,"mg/kg bw",0.11,"mg/L",0.128,"Dayer1985","Dayer1985","https://link.springer.com/content/pdf/10.1007%2FBF00543330.pdf","* extensive metabolizers    //  cmax is estimated from figure",1,0.8,0.00139973861481818,0.0222647446335579,0.00191259616620022,0.0266349413356444,0.00265982829467773,0.00239840991471601,0.0153644552228376,0.000224355155515102,0.0417094333877648,0.0159247078594348,0.00032348071628259,0.00111535522540962,0.00153075631595267,0.000767217386624601,0.00472885638946227,0.0508830176979055,0.0559021593949205,0.00182101733699309,-3.69977069639001e-13,0.999999999999999,0.247565071048718,0.142727861627289,0.0799850637038961,1.35142607790943,1.47122782015402,4.09768328240684,2.4180257224343,1.04278691944175,1.7071616914264,0.172580888857771,0.341880601539056,0.384654779213402,0.53913452713765,0.371785075136541,0.142727861627289,0.142738118441786
"23",431,"Bufuralol","54340-62-4",1.97768034076316,0.990260284194867,"in silico","ChemAxon",0.336487002396203,0.503539505873101,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",13.06,9.24,2.99,1.16,"ChemAxon","no",0.0142484445723229,2.18775683757944e-06,0.985751554983522,6,24.8068363073944,11.5771563313543,9.78335270594018,8.48470469664054,14.7057119016665,6.52554544948842,7.08899738450981,1.12261850849782,2.56745064033582,6.26359916836955,3.31624729971151,"Berezhkovskiy",18.96506626,"ul/min/mg microsomes","in silico","CYP_HLM_CLint","this work",0.001,"NA, 0.001 added so that it does not influence the calculations",NA,NA,NA,NA,NA,NA,NA,40,1,"in silico","CCC1=CC=CC2=C1OC(=C2)C(CNC(C)(C)C)O",0.429,"mg/kg bw",0.176,"mg/L",0.411,"Dayer1982","Dayer1982","https://bpspubs.onlinelibrary.wiley.com/doi/epdf/10.1111/j.1365-2125.1982.tb01453.x","* 1 person, young man all this fuzz is about, poor metabolizer (23 years old) ",6,0.7,0.0193757886834002,0.0217729785289345,0.00188105761883297,0.0266299479100094,0.0026229455419346,0.00238010651511324,0.0176613720019627,0.000241183468095256,0.041605459365065,0.0156033185705499,0.000327465457603888,0.00111718151023561,0.00177245788320841,0.000888229784181799,0.00480519817408697,0.0620101173846586,0.0246882575885033,0.00218200506234001,1.34537116232364e-13,1,0.247565071048716,0.165264138294491,1.10718792476572,1.32157684545884,1.44696739910229,4.09691506307838,2.38449594721327,1.03482891961445,1.96237466688475,0.185525744688658,0.341028355451353,0.376891752911834,0.545775762673147,0.372393836745205,0.165264138294491,0.165252052871032
"24",435,"Bufuralol","54340-62-4",1.97768034076316,0.990260284194867,"in silico","ChemAxon",0.336487002396203,0.503539505873101,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",13.06,9.24,2.99,1.16,"ChemAxon","no",0.0142484445723229,2.18775683757944e-06,0.985751554983522,6,24.8068363073944,11.5771563313543,9.78335270594018,8.48470469664054,14.7057119016665,6.52554544948842,7.08899738450981,1.12261850849782,2.56745064033582,6.26359916836955,3.31624729971151,"Berezhkovskiy",18.96506626,"ul/min/mg microsomes","in silico","CYP_HLM_CLint","this work",0.001,"NA, 0.001 added so that it does not influence the calculations",NA,NA,NA,NA,NA,NA,NA,40,1,"in silico","CCC1=CC=CC2=C1OC(=C2)C(CNC(C)(C)C)O",0.429,"mg/kg bw",0.138,"mg/L",0.322,"Pringle1986","Pringle1986","https://bpspubs.onlinelibrary.wiley.com/doi/pdf/10.1111/j.1365-2125.1986.tb02931.x","",4,0.7,0.0193757886834002,0.0217729785289345,0.00188105761883297,0.0266299479100094,0.0026229455419346,0.00238010651511324,0.0176613720019627,0.000241183468095256,0.041605459365065,0.0156033185705499,0.000327465457603888,0.00111718151023561,0.00177245788320841,0.000888229784181799,0.00480519817408697,0.0620101173846586,0.0246882575885033,0.00218200506234001,1.34537116232364e-13,1,0.247565071048716,0.165264138294491,1.10718792476572,1.32157684545884,1.44696739910229,4.09691506307838,2.38449594721327,1.03482891961445,1.96237466688475,0.185525744688658,0.341028355451353,0.376891752911834,0.545775762673147,0.372393836745205,0.165264138294491,0.165252052871032
"25",505,"Bufuralol","54340-62-4",1.97768034076316,0.990260284194867,"in silico","ADMET",0.274981441572269,0.431349716327118,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.09,NA,3.255604529,1.591141133,"ADMET","no",0.0200088511406639,0,0.979991148859336,3,16.9893961090614,2.92286371548555,49.632953149493,9.32589984432623,8.72487005986138,10.1040032562406,7.03164775032483,3.8049985488251,5.181105210811,33.9961122614737,5.20797540957722,"RodgersRowland",15.8,"ul/min/10^6 cells","hep","httk","Sternbeck 2012",0.5,"10^6 cell/ml",NA,NA,NA,NA,NA,NA,NA,117.5,0.817,"in silico","CCC1=CC=CC2=C1OC(=C2)C(CNC(C)(C)C)O",0.429,"mg/kg bw",0.138,"mg/L",0.322,"Pringle1986","Pringle1986","https://bpspubs.onlinelibrary.wiley.com/doi/pdf/10.1111/j.1365-2125.1986.tb02931.x","",8,0.6,0.0114282544027722,0.00551134575152225,0.0026627675156569,0.0309183221473568,0.00112921302446454,0.00265580156277846,0.0144183707629097,0.000583615037616929,0.038815840777684,0.0116637210386077,0.000366602012615412,0.0011413648133005,0.00126527161650173,0.000634237251915647,0.00664590436236871,0.0755704446737291,0.0410588952920508,0.00109509900486556,-8.9691410821576e-14,1,0.247565071048717,0.117974043496665,0.653043108729839,0.334527814963414,2.04828270435146,4.75666494574721,1.02655729496777,1.15469633164281,1.60204119587886,0.448934644320715,0.318162629325278,0.281732392236901,0.61100335435902,0.380454937766834,0.117974043496665,0.117997628263376
"26",509,"Bufuralol","54340-62-4",1.97768034076316,0.990260284194867,"in silico","ADMET",0.274981441572269,0.431349716327118,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.09,NA,3.255604529,1.591141133,"ADMET","no",0.0200088511406639,0,0.979991148859336,3,16.9893961090614,2.92286371548555,49.632953149493,9.32589984432623,8.72487005986138,10.1040032562406,7.03164775032483,3.8049985488251,5.181105210811,33.9961122614737,5.20797540957722,"RodgersRowland",15.8,"ul/min/10^6 cells","hep","httk","Sternbeck 2012",0.5,"10^6 cell/ml",NA,NA,NA,NA,NA,NA,NA,117.5,0.817,"in silico","CCC1=CC=CC2=C1OC(=C2)C(CNC(C)(C)C)O",0.429,"mg/kg bw",0.103,"mg/L",0.24,"Dayer1985","Dayer1985","https://link.springer.com/content/pdf/10.1007%2FBF00543330.pdf","* poor metabolizers, cmax is estimated from figure",9,0.6,0.0114282544027722,0.00551134575152225,0.0026627675156569,0.0309183221473568,0.00112921302446454,0.00265580156277846,0.0144183707629097,0.000583615037616929,0.038815840777684,0.0116637210386077,0.000366602012615412,0.0011413648133005,0.00126527161650173,0.000634237251915647,0.00664590436236871,0.0755704446737291,0.0410588952920508,0.00109509900486556,-8.9691410821576e-14,1,0.247565071048717,0.117974043496665,0.653043108729839,0.334527814963414,2.04828270435146,4.75666494574721,1.02655729496777,1.15469633164281,1.60204119587886,0.448934644320715,0.318162629325278,0.281732392236901,0.61100335435902,0.380454937766834,0.117974043496665,0.117997628263376
